gx,gy,gz,x,y,z
0,-1,-2,-6,-4,-62
0,-1,-2,-5,-5,-61
0,-1,-2,-5,-6,-64
0,-1,-2,-5,-6,-63
0,0,-2,-6,-6,-62
0,-1,-2,-6,-7,-63
0,-1,-2,-5,-6,-62
0,-1,-2,-7,-6,-60
0,-1,-2,-6,-6,-61
0,-1,-2,-5,-6,-63
0,0,-2,-4,-7,-63
0,0,-1,-6,-7,-63
0,0,-1,-6,-6,-60
0,0,-1,-6,-7,-61
0,0,-1,-5,-8,-61
0,0,-1,-5,-8,-61
-1,0,-1,-5,-8,-61
-1,0,-1,-4,-8,-62
-1,0,-1,-5,-8,-61
-1,0,-1,-5,-7,-61
-1,0,-1,-5,-7,-62
-1,0,-1,-5,-7,-61
-1,0,-1,-5,-6,-63
-1,0,-1,-4,-6,-64
-1,0,-1,-5,-6,-63
-1,0,-1,-6,-6,-61
-1,-1,-1,-4,-6,-63
-1,0,-1,-3,-7,-63
-1,0,-1,-4,-7,-61
-1,0,-1,-4,-6,-63
-1,0,-1,-4,-5,-63
-1,0,-1,-3,-3,-61
-2,0,-1,-4,-5,-64
-2,0,-1,-3,-3,-64
-2,0,-1,-2,-3,-64
-2,0,-1,-3,-2,-64
-2,0,-1,-4,-3,-64
-1,0,-1,-3,-1,-64
-1,-1,-1,-5,-1,-64
-1,-1,-3,-2,-2,-65
0,-1,-2,-2,-3,-62
0,-1,-1,-4,-3,-62
0,-1,-1,-5,-2,-62
0,-1,-1,-5,-2,-62
0,-1,-2,-4,-3,-61
0,-1,-2,-3,-5,-59
-1,-1,-1,-3,-5,-61
-1,-1,-1,-5,-3,-63
0,0,-1,-4,-3,-63
0,0,-1,-5,-4,-62
0,-1,-1,-5,-3,-62
-1,-1,-2,-5,-2,-63
0,-1,-2,-4,-3,-62
0,-1,-2,-4,-3,-62
0,0,-2,-4,-2,-62
0,0,-1,-4,-3,-62
0,0,-1,-4,-4,-62
0,0,-1,-4,-3,-63
0,0,-1,-4,-4,-63
-1,0,-1,-4,-4,-62
-1,0,-2,-3,-4,-63
0,0,-1,-3,-4,-63
0,0,-1,-3,-4,-63
0,0,-1,-3,-4,-63
0,0,-2,-4,-3,-63
0,0,-2,-3,-3,-62
0,0,-2,-3,-4,-63
0,0,-2,-3,-4,-63
0,0,-2,-3,-4,-62
0,0,-2,-3,-5,-63
0,0,-2,-3,-3,-64
0,0,-2,-4,-3,-63
0,0,-2,-3,-4,-62
0,0,-2,-2,-4,-63
0,0,-2,-3,-5,-62
0,0,-2,-4,-4,-63
0,0,-2,-2,-5,-62
0,0,-2,-2,-5,-62
0,0,-2,-3,-6,-60
0,0,-2,-3,-6,-62
0,0,-2,-1,-6,-64
0,0,-1,-3,-5,-62
0,0,-1,-3,-5,-62
0,0,-2,-3,-6,-62
0,0,-1,-2,-6,-61
-1,0,-2,-1,-7,-62
0,-1,-2,-1,-7,-63
0,-1,-2,-2,-6,-62
0,-1,-1,-2,-7,-61
-1,-1,-1,-1,-7,-62
-1,-1,-1,-3,-7,-63
0,-1,-1,-2,-6,-63
0,-1,-1,-3,-6,-63
0,-1,-2,-4,-6,-61
-1,-1,-2,-3,-7,-63
0,-1,-2,-3,-7,-62
0,-1,-2,-2,-6,-64
0,-1,-2,-2,-7,-64
0,0,-2,-3,-6,-65
1,0,-3,-3,-7,-63
1,0,-3,-1,-8,-62
1,0,-3,-2,-9,-62
1,0,-3,-3,-9,-61
0,0,-2,-1,-9,-61
0,0,-2,0,-9,-63
0,0,-2,0,-10,-64
0,0,-2,-1,-9,-64
0,0,-2,0,-10,-62
0,0,-2,0,-11,-61
0,0,-1,0,-10,-62
0,0,-1,1,-10,-63
0,-1,-1,-1,-10,-61
0,0,-2,-1,-10,-61
0,0,-2,-1,-9,-61
0,0,-2,0,-10,-62
0,0,-2,1,-10,-61
0,-1,-2,2,-10,-62
0,0,-2,1,-11,-61
0,0,-2,0,-11,-61
0,0,-2,1,-11,-60
-1,-1,-2,0,-11,-60
-1,-1,-2,1,-11,-63
-1,-1,-2,2,-11,-63
0,-1,-2,0,-11,-62
0,-1,-2,0,-11,-61
0,-1,-2,0,-11,-61
-1,-1,-2,0,-11,-62
0,-1,-2,0,-10,-63
0,0,-2,0,-10,-63
0,0,-2,0,-11,-62
0,0,-2,0,-11,-61
0,0,-2,2,-12,-61
0,0,-2,1,-12,-61
-1,0,-3,2,-12,-61
-1,0,-2,3,-12,-62
-1,0,-2,2,-12,-63
0,0,-2,2,-11,-62
-1,0,-2,1,-12,-60
-1,-1,-2,2,-11,-62
-1,-1,-2,1,-10,-65
0,0,-3,2,-10,-64
0,0,-3,4,-11,-62
0,0,-3,2,-11,-62
0,0,-3,2,-11,-62
0,0,-3,5,-12,-64
0,0,-3,6,-12,-64
0,0,-2,6,-12,-62
0,0,-2,5,-13,-61
0,-1,-2,4,-13,-61
0,-1,-2,3,-12,-61
0,-1,-2,5,-12,-61
0,-1,-2,6,-13,-62
0,-1,-2,4,-12,-61
0,-1,-2,4,-13,-61
0,0,-2,4,-12,-62
0,0,-2,5,-13,-62
1,0,-2,4,-14,-59
0,-1,-2,5,-14,-59
0,-1,-2,6,-14,-60
0,0,-1,5,-13,-61
0,-1,-1,6,-13,-61
0,-1,-2,5,-14,-60
0,-1,-2,4,-13,-60
-1,-1,-2,6,-13,-60
-1,-1,-2,5,-13,-60
-1,-1,-2,4,-13,-61
-1,-1,-2,3,-12,-61
-1,0,-2,5,-14,-61
-1,-1,-2,5,-13,-61
-1,-1,-2,7,-15,-62
-1,-1,-1,4,-12,-62
-1,-1,-2,5,-13,-63
0,-1,-2,5,-13,-61
0,-1,-2,4,-13,-62
0,0,-2,4,-13,-62
0,-1,-2,3,-13,-61
-1,-1,-2,3,-14,-62
0,0,-2,5,-12,-62
0,0,-2,5,-13,-63
0,1,-2,4,-13,-62
0,1,-2,3,-14,-59
0,0,-2,5,-14,-60
0,-1,-2,7,-14,-61
0,-1,-2,7,-14,-61
0,-1,-2,6,-14,-61
0,0,-2,7,-14,-61
-1,0,-2,6,-13,-62
0,0,-2,6,-14,-61
-1,-1,-2,6,-14,-59
-1,-2,-2,6,-13,-60
-1,-2,-2,6,-13,-62
-1,-1,-2,6,-12,-62
-1,-1,-2,7,-12,-64
0,0,-2,5,-12,-62
0,0,-2,7,-12,-62
0,1,-2,7,-13,-61
0,1,-2,6,-15,-59
0,1,-2,8,-14,-60
-1,-1,-2,9,-13,-61
-1,-1,-2,8,-14,-62
0,-1,-1,8,-13,-62
0,0,-1,7,-13,-62
0,0,-2,7,-14,-60
0,-1,-2,8,-13,-61
0,-1,-2,8,-14,-62
0,-1,-1,9,-14,-62
0,0,-1,8,-13,-63
0,-1,-1,7,-13,-62
0,-1,-1,7,-14,-62
0,0,-1,7,-14,-61
0,-1,-1,7,-14,-60
0,-1,-1,8,-14,-61
0,-1,-1,7,-14,-61
0,0,-1,8,-14,-60
0,-1,-1,9,-14,-60
0,-1,-1,8,-14,-60
0,-1,-1,6,-14,-59
0,-1,-1,7,-14,-61
0,-1,-1,8,-14,-62
0,-1,-1,8,-14,-61
0,0,-1,8,-15,-59
-1,-1,-1,9,-15,-60
-1,-1,-1,8,-15,-61
0,-1,-1,7,-14,-61
0,-1,-1,7,-14,-61
0,-1,-1,6,-15,-61
0,0,-1,6,-15,-60
0,-1,-1,7,-14,-61
-1,-1,-1,6,-15,-61
0,-1,-1,6,-15,-61
0,-1,-1,6,-14,-61
0,-1,-1,6,-15,-61
0,-1,-1,7,-15,-62
0,-1,-1,8,-15,-62
0,-1,-1,7,-14,-61
0,-1,-1,5,-14,-60
-1,-1,-1,4,-15,-60
-1,-1,-1,5,-14,-61
-1,-1,-1,5,-14,-61
-1,0,-1,5,-14,-61
-1,-1,-2,6,-13,-61
-1,-1,-1,5,-14,-61
-1,0,-1,5,-13,-61
-1,0,-1,5,-13,-62
-1,-1,-1,6,-13,-62
0,0,-1,7,-13,-62
0,0,-2,6,-13,-61
0,0,-2,5,-14,-61
0,0,-2,6,-13,-62
0,0,-2,6,-13,-61
0,0,-2,6,-13,-61
0,-1,-2,6,-13,-61
0,-1,-2,5,-13,-61
0,-1,-2,5,-12,-61
-1,-1,-2,6,-13,-61
-1,0,-2,6,-14,-61
0,0,-2,6,-14,-61
0,0,-2,6,-13,-61
0,0,-2,6,-14,-61
0,0,-2,7,-13,-61
0,0,-2,7,-14,-61
0,0,-2,8,-15,-61
0,0,-3,9,-14,-61
0,0,-3,9,-14,-61
0,0,-3,9,-13,-62
0,0,-3,9,-14,-62
0,0,-2,9,-14,-62
0,0,-2,10,-14,-62
0,1,-2,10,-14,-61
0,0,-2,11,-14,-61
-1,0,-2,11,-14,-61
-1,0,-2,11,-14,-61
-1,0,-2,11,-14,-60
-1,-1,-2,11,-14,-60
0,-1,-2,11,-14,-59
0,-1,-3,12,-13,-60
0,-1,-3,11,-13,-60
0,0,-3,12,-14,-60
0,0,-3,12,-14,-60
0,0,-3,11,-14,-60
0,0,-3,13,-13,-60
0,0,-2,12,-12,-61
-1,0,-2,12,-13,-60
-1,0,-2,14,-13,-61
-1,0,-2,14,-12,-61
-1,0,-2,13,-11,-60
-1,0,-2,13,-12,-60
-1,0,-2,14,-12,-60
-1,0,-2,13,-13,-60
-1,0,-2,13,-12,-60
-1,0,-2,13,-11,-60
-1,-1,-2,14,-11,-60
-1,-1,-2,12,-11,-59
-1,-1,-2,13,-9,-61
-1,-1,-2,15,-11,-60
-1,-1,-2,13,-11,-60
-1,-1,-2,13,-9,-61
-1,-1,-2,13,-9,-60
-1,-1,-2,13,-9,-60
-1,-1,-1,14,-8,-61
-1,-1,-1,13,-8,-61
-1,-1,-1,14,-8,-61
-1,-1,-1,14,-8,-62
-1,-1,-1,13,-8,-61
-1,-1,-2,12,-7,-61
-1,-1,-2,13,-6,-62
-1,-1,-2,15,-7,-63
-1,-1,-2,12,-7,-61
-1,0,-2,12,-6,-61
-1,0,-2,13,-6,-62
-1,-1,-2,13,-4,-62
-1,-1,-2,13,-5,-61
-1,-1,-2,12,-5,-60
-1,-1,-2,12,-5,-61
-1,-1,-1,12,-5,-61
-1,-1,-1,13,-5,-61
-1,-1,-1,13,-5,-61
-1,-1,-1,12,-4,-62
-1,-1,-1,11,-3,-62
-1,-1,-1,11,-4,-61
0,-1,-1,13,-5,-61
0,-1,-1,13,-4,-62
-1,-1,-1,13,-3,-62
-1,-1,-1,12,-3,-62
-1,-1,-2,10,-3,-61
-1,-1,-1,11,-5,-61
-1,-1,-1,12,-5,-61
0,-1,-1,11,-4,-61
0,-1,-2,10,-3,-61
0,-1,-1,11,-3,-61
-1,-1,-2,11,-3,-62
-1,-1,-1,11,-4,-62
0,-1,-1,11,-3,-62
0,-1,-1,11,-2,-62
-1,-1,-2,10,-4,-62
-1,-1,-1,11,-4,-61
0,-1,-2,10,-3,-62
0,-1,-2,9,-2,-62
-1,-1,-1,9,-3,-61
0,-1,-1,10,-3,-62
0,-1,-1,10,-3,-62
-1,-1,-2,9,-3,-62
-1,-1,-2,9,-4,-62
-1,-1,-2,7,-2,-63
-1,-1,-1,8,-2,-62
-1,-1,-1,8,-3,-62
-1,-1,-1,7,-3,-62
0,-1,-1,7,-2,-62
0,-1,-2,8,-2,-63
0,-1,-2,7,-2,-63
0,-1,-2,7,-2,-62
0,-1,-1,7,-2,-63
-1,-1,-2,6,-2,-63
-1,-1,-1,6,-1,-63
-1,-1,-1,7,-2,-63
-1,-1,-1,7,-3,-62
-1,-1,-2,6,-1,-62
-1,-1,-1,6,0,-63
-1,-1,-1,7,-2,-62
0,-1,-1,7,-2,-63
0,-1,-1,6,-1,-62
0,-1,-1,5,-1,-62
