gx,gy,gz,x,y,z
1,-2,-1,4,-63,-19
1,-2,-1,4,-63,-18
1,-2,-1,3,-63,-17
1,-2,-1,3,-64,-17
1,-2,-1,4,-64,-17
2,-1,0,2,-64,-15
1,-1,0,2,-64,-15
1,-1,0,3,-64,-14
1,-1,0,2,-64,-13
1,-1,0,2,-64,-12
1,0,0,2,-64,-11
0,0,0,2,-65,-11
0,0,0,2,-65,-11
0,0,0,2,-65,-11
0,0,0,2,-64,-11
0,0,0,2,-64,-10
0,0,0,1,-65,-11
0,0,0,2,-65,-11
0,0,0,2,-65,-11
0,0,0,2,-66,-11
1,0,0,1,-66,-10
1,-1,0,2,-66,-9
1,-1,0,2,-66,-9
1,-1,0,2,-66,-8
1,-1,0,2,-66,-8
1,-1,0,1,-66,-8
1,-1,0,1,-66,-8
1,-1,0,2,-67,-7
1,-1,-1,2,-66,-7
1,-1,-1,1,-65,-6
1,0,-1,2,-67,-6
1,0,0,3,-67,-5
1,0,0,2,-66,-5
1,0,0,1,-65,-4
1,0,0,1,-67,-4
1,0,0,1,-66,-4
1,1,-1,1,-65,-1
1,0,0,0,-66,-1
0,0,0,1,-66,-1
0,0,-1,0,-66,0
0,-1,0,2,-66,0
0,0,-1,1,-66,1
-1,0,-1,-1,-67,1
-1,-1,-1,2,-67,0
-1,-1,-1,3,-67,-1
-1,-2,-1,1,-67,0
-2,-3,-1,1,-67,-1
-2,-3,-1,3,-66,-2
-2,-2,-1,3,-66,-3
-2,-3,-1,4,-67,-3
-1,-2,-2,3,-65,-4
-1,-2,-2,2,-66,-5
-1,-2,-2,3,-66,-6
-1,-2,-1,4,-67,-5
-1,-2,-1,3,-66,-5
0,-1,-1,3,-66,-5
-1,-2,-1,3,-67,-5
-1,-2,0,3,-66,-5
-1,-2,0,3,-66,-5
-1,-3,0,4,-66,-5
0,-2,0,1,-66,-4
-1,-2,0,2,-67,-5
-1,-3,0,3,-66,-5
-1,-3,-1,3,-64,-2
-1,-3,-1,2,-66,-4
-1,-4,-1,3,-65,-5
-1,-3,-1,2,-64,-6
-1,-2,-1,3,-65,-8
-1,-3,-1,3,-65,-6
-1,-3,-1,4,-65,-9
-1,-3,-1,5,-66,-9
-1,-3,0,5,-66,-9
-1,-2,0,3,-67,-10
0,-2,-1,2,-67,-9
0,-2,-1,3,-66,-7
0,-2,-1,4,-66,-7
0,-2,-1,3,-67,-8
0,-2,-1,3,-66,-7
0,-2,-1,1,-67,-7
0,-2,-1,2,-66,-5
0,-3,-1,3,-65,-4
-1,-3,-1,3,-65,-5
-1,-3,0,3,-66,-7
-1,-3,0,1,-67,-9
-1,-3,-1,3,-65,-8
-1,-3,0,2,-66,-9
0,-3,0,1,-65,-9
0,-2,-1,-2,-65,-10
0,-3,-1,-1,-65,-8
0,-3,-1,3,-65,-5
-1,-2,0,3,-65,-5
-1,-2,0,1,-65,-5
-1,-1,0,1,-65,-6
-1,-1,0,2,-65,-6
-1,-1,0,2,-64,-6
-1,-1,0,2,-65,-7
-2,-1,0,1,-65,-10
-2,-1,0,-1,-66,-12
-1,0,0,0,-66,-11
-1,0,0,-1,-66,-13
-1,0,0,-2,-66,-13
-1,0,0,-2,-65,-12
-1,0,0,-1,-65,-12
-1,-1,0,-1,-66,-13
-1,-2,0,0,-66,-12
-1,-2,0,-1,-66,-12
0,-2,0,-6,-66,-14
0,-3,-1,-4,-65,-12
0,-3,-1,1,-64,-9
0,-3,-1,6,-63,-9
0,-2,0,1,-67,-14
0,-2,0,-3,-66,-11
0,-2,-1,-6,-66,-11
0,-2,-1,-2,-64,-8
0,-1,-1,0,-65,-12
0,0,-1,-2,-66,-11
1,0,-1,-3,-65,-8
0,0,-1,-3,-66,-9
1,-1,-1,-1,-65,-7
0,0,-1,-1,-65,-7
0,0,-1,-1,-65,-6
