gx,gy,gz,x,y,z
0,0,0,-9,-12,65
0,0,0,-8,-13,65
0,-1,0,-9,-11,64
0,-1,0,-10,-11,64
0,0,0,-13,-11,65
0,0,-1,-11,-10,65
0,0,-1,-8,-10,67
-1,-1,0,-7,-12,63
0,-1,0,-11,-11,64
0,0,0,-10,-10,64
0,0,0,-9,-10,65
0,0,0,-10,-10,66
0,0,0,-11,-9,65
0,0,0,-11,-9,65
0,0,0,-10,-10,65
0,0,0,-10,-10,63
0,0,0,-10,-10,65
0,0,0,-10,-9,66
0,0,0,-10,-9,65
0,0,0,-10,-9,65
0,0,0,-10,-9,65
0,0,0,-11,-8,65
0,0,0,-11,-9,66
0,0,0,-10,-9,65
0,0,0,-9,-9,65
0,0,0,-10,-8,65
0,0,0,-11,-8,64
0,0,0,-12,-7,67
0,0,0,-12,-7,66
0,0,0,-10,-8,65
0,0,0,-10,-8,66
0,-1,0,-10,-8,66
0,0,0,-10,-8,64
0,0,0,-10,-8,65
0,-1,0,-12,-7,65
0,0,0,-12,-6,64
0,0,0,-10,-8,65
0,-1,0,-9,-7,65
0,-1,1,-11,-7,65
0,-1,1,-11,-7,66
-1,-1,0,-12,-6,67
-1,-1,0,-12,-5,66
-1,-1,0,-10,-6,66
0,0,0,-9,-6,66
0,0,1,-11,-6,66
0,-1,1,-11,-6,67
-1,-1,1,-11,-6,65
0,-1,1,-11,-6,64
0,0,1,-10,-6,65
0,0,0,-10,-6,66
0,0,0,-10,-6,65
0,0,0,-11,-6,65
0,-1,0,-12,-5,65
0,-1,0,-11,-5,65
0,0,0,-10,-6,66
-1,0,0,-11,-5,65
-1,0,0,-11,-5,64
0,0,0,-11,-5,64
0,0,0,-11,-5,64
0,0,0,-12,-5,65
-1,-1,0,-11,-5,66
-1,-1,0,-11,-5,65
-1,-1,0,-11,-5,65
-1,-1,0,-10,-5,66
-1,-1,1,-11,-5,65
-1,-1,1,-12,-5,65
-1,-1,0,-10,-6,66
-1,-1,1,-9,-6,66
-1,-1,1,-10,-6,66
-1,-1,1,-10,-6,66
-1,-1,1,-10,-5,65
-1,-1,1,-9,-6,65
-1,-1,1,-10,-6,65
-1,-1,1,-11,-6,65
0,-1,1,-10,-6,66
0,-1,1,-11,-5,65
0,-1,1,-10,-5,65
0,-1,1,-9,-6,66
0,-1,1,-10,-5,65
0,-1,1,-10,-6,65
0,-1,1,-10,-5,65
0,0,1,-10,-5,66
0,0,1,-9,-5,66
-1,0,0,-10,-5,66
-1,0,1,-10,-4,65
-1,0,1,-10,-4,65
-1,-1,1,-10,-5,66
-1,-1,1,-9,-5,65
-1,-1,1,-10,-5,65
-1,-1,1,-9,-5,65
-1,-1,1,-9,-5,65
-1,-1,1,-10,-5,65
-1,-1,1,-10,-5,66
-1,-1,1,-10,-5,66
-1,-1,1,-10,-5,66
-1,-1,1,-9,-5,65
-1,-1,1,-10,-5,65
-1,-1,1,-10,-6,65
-1,-1,1,-9,-6,65
-1,-1,1,-9,-6,65
-1,-1,1,-9,-6,65
-1,-1,1,-10,-6,65
-1,-1,0,-10,-5,65
-1,0,0,-10,-5,65
-1,0,1,-9,-5,65
0,0,0,-10,-6,65
0,0,0,-10,-5,65
0,0,0,-10,-5,65
0,0,0,-10,-5,66
0,0,0,-9,-5,66
0,0,0,-9,-5,66
0,0,1,-9,-5,65
0,-1,1,-9,-4,66
0,-1,1,-9,-4,66
0,-1,1,-10,-4,66
0,0,1,-9,-3,66
0,-1,1,-9,-4,66
0,0,1,-10,-2,66
0,0,1,-9,-2,65
0,-1,1,-9,-3,66
0,0,1,-10,-2,66
0,0,1,-9,-2,65
0,-1,1,-10,-2,65
0,-1,1,-10,-2,65
0,-1,1,-9,-1,65
-1,-1,1,-10,-2,66
-1,-1,0,-10,-2,65
-1,-1,0,-9,-1,65
-1,0,0,-10,-2,65
-1,0,0,-10,-2,65
-1,0,0,-9,-2,65
-1,-1,0,-9,-2,65
-1,-1,0,-9,-3,66
-1,-1,0,-9,-2,66
-1,-1,0,-9,-2,65
-1,-1,0,-10,-3,66
-1,-1,0,-9,-3,66
-1,-1,0,-9,-2,65
0,-1,0,-9,-2,66
0,-1,0,-8,-2,66
0,-1,0,-8,-2,66
0,-1,0,-9,-2,66
0,-1,0,-8,-2,66
0,-1,0,-8,-2,65
0,-1,0,-8,-2,66
-1,-1,0,-8,-2,66
-1,-1,0,-8,-2,66
-1,-1,0,-8,-1,65
0,-1,1,-7,-2,65
0,-1,1,-8,-3,65
0,-1,0,-8,-2,66
0,-1,0,-8,-2,66
0,0,0,-8,-1,66
0,-1,0,-7,-1,66
0,-1,0,-7,-1,66
0,-1,0,-7,-2,66
0,-1,0,-7,-1,65
0,-1,0,-7,-1,66
0,0,0,-7,-1,66
0,0,0,-7,-1,66
0,0,0,-7,-1,65
0,0,0,-7,-1,66
0,-1,0,-7,-1,66
0,-1,0,-7,0,66
0,0,0,-7,-1,66
0,0,0,-7,-1,66
0,0,0,-7,-1,66
-1,0,0,-7,0,65
-1,-1,0,-7,0,66
-1,0,0,-7,-1,66
-1,0,0,-7,-1,66
-1,0,0,-7,-1,66
0,0,0,-7,-1,66
0,0,0,-7,-1,66
-1,0,0,-7,0,66
0,0,0,-7,-1,66
0,0,0,-7,-1,66
0,0,0,-7,0,66
0,0,0,-7,0,66
0,0,0,-7,0,66
0,0,0,-8,0,66
0,0,0,-8,0,66
0,0,0,-8,0,66
-1,0,0,-8,0,66
-1,-1,-1,-8,0,65
-1,-1,-1,-7,0,66
0,-1,-1,-8,0,66
0,-1,-1,-7,0,65
0,-1,0,-7,0,65
0,-1,0,-6,0,65
0,-1,-1,-4,-1,66
0,0,-1,-5,1,66
0,0,-1,-5,1,66
0,-1,-1,-5,1,66
0,0,-1,-7,2,66
0,-1,-1,-7,3,65
0,-1,-1,-8,3,64
-1,-1,-1,-4,1,67
0,-1,-1,-3,1,68
0,-1,-1,-5,2,66
0,-1,-1,-5,3,67
0,-1,-1,-3,3,67
1,0,-1,-4,3,67
1,0,-1,-3,3,67
1,0,-2,-6,4,65
1,0,-1,-7,5,64
0,0,-1,-6,6,64
0,0,0,-5,6,63
0,0,0,-7,5,65
-1,-1,0,-5,5,65
0,0,0,-5,5,65
0,0,0,-5,6,64
0,0,-1,-4,6,65
0,0,-1,-5,5,65
0,0,-1,-8,5,66
0,0,-1,-6,5,66
0,0,-1,-5,5,66
0,0,-1,-7,6,65
0,-1,-1,-7,6,65
-1,-1,0,-6,5,65
0,0,-1,-6,5,65
0,0,-1,-6,6,65
0,0,-1,-6,7,64
0,-1,-1,-7,7,65
-1,-1,0,-6,6,65
-1,-1,0,-6,6,66
-1,-1,0,-6,5,66
-1,-1,-1,-5,5,66
-1,-1,-1,-6,5,66
-1,-1,-1,-6,5,65
0,0,-1,-5,5,65
-1,-1,-1,-6,5,65
-1,-1,-1,-6,5,65
-1,-1,-1,-5,5,65
-1,-1,-1,-6,5,64
-1,-1,0,-5,6,64
-1,0,0,-5,6,65
-1,-1,0,-5,5,66
-1,-1,0,-5,4,66
-1,0,0,-5,5,65
-1,0,0,-6,5,66
-1,0,0,-6,5,66
-1,0,0,-6,4,66
-1,0,0,-6,4,67
-1,0,0,-6,5,66
0,0,0,-6,5,66
-1,0,0,-8,5,66
-1,0,0,-7,5,65
-1,0,0,-8,6,64
-1,0,0,-9,6,63
-2,0,0,-6,4,66
-1,-1,0,-5,1,69
0,-1,0,-5,2,68
0,-1,-1,-5,4,65
0,0,-1,-6,5,64
0,0,-1,-6,5,65
0,-1,0,-6,5,66
0,-1,0,-6,4,66
0,-1,0,-6,4,66
0,0,-1,-5,5,66
0,0,-1,-7,5,65
0,0,-1,-6,6,66
-1,0,0,-6,7,65
-1,0,0,-8,6,65
-1,-1,0,-7,5,65
-1,-1,0,-7,5,65
-1,-1,0,-5,4,66
-1,0,0,-5,4,66
-1,0,0,-3,3,66
-1,0,0,-8,4,65
-1,0,0,-6,4,65
-1,0,0,-6,3,66
-1,0,0,-7,3,66
0,0,0,-9,3,66
-1,0,0,-6,3,66
-1,0,0,-9,3,65
-1,-1,0,-7,3,66
-1,0,0,-6,4,65
-1,0,0,-8,3,65
0,0,0,-9,3,64
0,0,0,-6,3,67
0,1,0,-9,4,66
0,0,0,-8,3,66
0,0,0,-8,4,66
0,0,1,-8,4,65
0,1,1,-8,5,65
0,1,1,-10,5,65
0,0,1,-11,5,66
0,0,1,-10,5,66
0,0,1,-10,5,65
0,0,1,-11,5,65
0,0,1,-10,6,64
-1,0,1,-9,6,65
-1,0,1,-10,6,65
-1,-1,1,-10,5,65
-1,-1,1,-10,5,65
-1,-1,1,-9,5,66
0,-1,1,-8,6,65
0,-1,1,-9,6,66
0,-1,1,-9,6,66
0,-1,1,-8,6,67
0,-1,1,-9,6,66
0,-1,1,-9,7,65
0,-1,1,-8,7,65
0,-1,1,-8,7,65
0,-1,1,-7,8,65
0,-1,1,-7,8,65
0,-1,1,-8,7,64
0,0,1,-8,7,65
0,0,1,-8,8,64
0,0,1,-7,9,64
0,0,1,-8,9,65
-1,-1,1,-8,8,65
-1,-1,0,-7,9,65
0,-1,0,-6,9,65
-1,-1,0,-6,9,65
-1,0,0,-6,9,63
0,0,0,-6,9,65
0,0,0,-7,8,65
0,0,0,-7,8,65
0,0,0,-6,10,64
0,0,0,-7,9,65
0,-1,0,-7,10,65
0,-1,0,-7,10,65
0,-1,0,-7,9,65
0,-1,0,-7,10,65
0,-1,0,-7,10,65
0,-1,0,-7,11,65
0,-1,-1,-6,11,64
0,0,-1,-6,11,64
0,0,-1,-7,12,64
0,0,-1,-7,11,66
0,0,-1,-7,10,65
0,0,-1,-7,11,64
0,-1,0,-7,11,65
0,-1,0,-7,12,64
0,-1,0,-7,12,65
0,-1,0,-7,11,64
-1,-1,0,-6,13,64
-1,-1,0,-6,11,65
-1,-1,0,-6,11,64
-1,-1,0,-5,12,64
-1,-1,0,-5,12,64
-1,-1,0,-5,12,65
-1,-1,0,-5,11,65
0,-1,0,-5,11,64
-1,-1,1,-4,12,65
-1,-1,1,-4,12,65
-1,-1,1,-4,12,65
-1,-1,1,-4,12,64
-1,-1,0,-4,11,64
-1,-1,0,-4,11,65
-1,-1,0,-3,11,65
0,0,0,-3,12,64
-1,0,0,-3,12,64
-1,0,0,-4,11,65
-1,0,0,-3,11,64
-1,0,0,-4,11,64
-1,0,0,-4,11,64
-1,0,0,-4,10,65
-1,0,0,-4,10,65
-1,0,0,-3,11,64
-1,0,0,-4,10,65
-1,-1,0,-4,10,65
-1,-1,0,-4,11,65
-1,-1,0,-4,10,66
-1,-1,0,-3,10,66
-1,-1,0,-2,11,65
0,0,0,-2,11,66
0,0,0,-3,9,66
0,0,0,-3,9,66
0,0,0,-3,10,65
0,0,0,-3,10,64
0,0,0,-3,11,64
0,0,0,-3,11,65
-1,-1,0,-3,10,64
0,-1,0,-3,9,65
0,-1,0,-3,10,65
0,-1,0,-3,10,64
0,-1,0,-2,11,65
0,-1,0,-2,11,65
0,-1,0,-2,9,65
-1,-2,1,-3,9,66
-1,-1,0,-2,11,65
-1,-1,0,-1,11,64
-1,-1,0,-1,10,66
-1,-1,0,-1,10,66
-1,0,0,-1,10,65
-1,-1,0,-1,9,65
-1,-1,0,-1,10,65
-1,-1,0,-1,10,66
-1,-1,0,-1,9,65
-1,-1,0,0,10,65
-1,-1,0,0,10,64
-1,-1,0,0,9,65
-1,-1,0,0,9,66
-1,-1,0,0,9,65
-1,-1,0,0,9,66
-1,-1,0,0,9,65
-1,-1,0,1,9,66
-1,0,0,1,9,66
-1,0,0,1,9,66
-1,0,0,0,7,67
-1,0,0,0,8,65
-1,0,0,1,10,64
-1,-1,0,1,9,65
0,-1,0,0,8,65
0,-1,0,1,9,66
-1,0,0,1,9,66
-1,0,0,1,8,64
-1,0,0,1,9,64
0,0,0,1,9,65
0,0,0,1,7,67
