gx,gy,gz,x,y,z
0,-2,0,9,62,-1
0,-2,0,10,62,-2
0,-2,-1,9,62,-2
0,-2,-1,8,62,-2
0,-2,-1,7,62,-2
-1,-2,-1,6,62,-2
-1,-2,-1,6,61,-2
-1,-3,0,7,61,-2
-1,-3,0,7,61,-3
-1,-3,0,7,62,-2
-1,-3,-1,6,62,0
0,-3,0,7,63,0
0,-4,0,8,62,0
1,-4,-1,8,61,-1
1,-4,-1,7,60,-3
1,-4,-2,5,61,-4
1,-4,-1,3,61,-3
0,-4,-1,4,62,-3
0,-3,-1,4,61,-3
0,-3,-1,4,61,-4
0,-2,-1,4,60,-5
0,-2,-1,3,59,-6
0,-2,0,4,60,-7
1,-2,0,4,61,-7
0,-2,0,4,62,-7
0,-3,0,5,62,-6
0,-2,0,6,61,-7
0,-2,0,5,60,-7
0,-2,1,4,61,-9
0,-2,1,2,62,-10
-1,-2,2,12,62,-7
-2,-2,0,16,63,-9
-2,-1,-1,7,60,-7
-1,-1,-1,3,59,-1
0,-1,0,5,60,-4
0,-2,0,11,63,-7
0,-2,0,10,64,-7
-1,-2,-1,9,61,-6
0,-1,-1,7,60,-6
0,-2,-1,6,61,-7
0,-2,-1,7,61,-7
0,-2,-1,8,60,-8
0,-1,-1,6,60,-8
0,-1,-1,4,60,-7
1,-2,-1,4,61,-8
1,-2,-1,5,59,-11
1,-1,-1,5,61,-11
0,-1,-1,3,61,-11
0,-1,-1,3,60,-11
0,-1,-1,3,59,-11
0,-1,-1,2,60,-11
0,-1,-1,2,61,-11
0,-1,0,2,59,-10
0,-1,0,4,60,-11
0,-1,0,5,62,-11
0,-2,0,5,60,-11
0,-2,0,4,60,-16
0,-2,0,3,59,-13
0,-2,0,4,59,-12
0,-2,0,5,60,-12
0,-1,0,8,60,-12
0,-1,-1,5,60,-15
0,-1,-1,3,60,-16
0,-2,0,4,60,-14
0,-1,0,3,61,-14
-1,-1,0,3,60,-15
-1,-1,0,6,59,-13
-1,-1,0,5,60,-14
-1,-1,0,5,61,-13
-1,-1,0,5,60,-12
-1,-1,-1,5,61,-13
-1,-1,0,6,61,-14
-1,0,0,5,60,-13
-1,0,0,4,59,-13
-1,-1,0,5,61,-14
-1,-1,0,6,61,-13
-1,-1,0,5,60,-13
-1,-1,0,4,59,-15
-1,-1,0,5,59,-13
-1,-1,0,5,60,-13
-1,-1,0,5,60,-13
-1,-1,0,6,61,-12
-1,-1,-1,6,61,-11
-1,-1,-1,6,60,-11
-1,-1,-1,3,60,-12
-2,-1,-1,4,61,-10
-2,-1,-1,6,61,-10
-2,-1,-1,4,60,-9
-1,-1,-1,4,60,-9
-1,-1,-1,3,61,-11
-1,-1,-1,3,60,-10
-1,-1,-1,4,60,-9
-1,-1,-1,3,61,-9
-1,-1,-1,3,62,-9
-1,-2,-1,4,61,-9
-1,-1,-1,3,62,-9
-1,-1,-1,2,59,-8
-1,-2,-1,4,57,-7
-1,-2,-2,3,60,-9
-1,-2,-2,1,60,-9
-1,-2,-2,0,60,-9
-1,-2,-2,0,62,-8
-1,-2,-2,-1,63,-7
-2,-3,-2,-2,62,-6
-2,-3,-2,-2,63,-7
-2,-2,-1,-3,64,-7
-1,-2,-1,-3,65,-5
-1,-2,-1,-2,61,-4
0,-2,-1,-2,59,-4
0,-3,-1,-2,63,-4
0,-3,-1,-4,64,-4
-1,-3,-1,-5,62,-5
-1,-3,0,-3,63,-5
-1,-3,0,-1,61,-4
-1,-3,0,-2,60,-2
-1,-3,0,-5,61,-6
-1,-3,0,-5,61,-7
-1,-3,1,-3,60,-6
-1,-3,1,0,61,-4
-1,-3,1,-2,62,-3
-1,-3,1,-3,61,-5
-1,-2,1,-2,61,-4
-1,-3,1,0,62,-3
-1,-3,1,-2,62,-4
-1,-2,1,-3,61,-5
-1,-2,0,-2,62,-4
0,-2,0,0,62,-4
-1,-2,0,0,60,-4
0,-2,0,2,61,-2
-1,-3,0,1,62,-3
-1,-2,0,0,61,-4
-1,-2,0,-1,61,-4
0,-3,0,2,62,-2
-1,-3,0,3,63,-3
-1,-2,0,0,61,-4
-1,-2,0,1,62,-3
-1,-2,0,1,64,-4
0,-2,0,1,61,-3
0,-3,-1,3,62,-1
-1,-3,-1,4,64,-2
-1,-3,0,1,61,-4
-1,-3,0,-2,60,-4
-1,-2,0,0,61,-4
-1,-3,-1,0,62,-4
-1,-3,-1,2,62,-3
-1,-3,-1,2,62,-4
-1,-3,-1,1,61,-4
-1,-3,0,0,63,-3
-1,-3,0,-2,65,-5
-1,-2,0,0,64,-4
0,-2,0,3,63,-2
0,-2,0,3,62,-1
-1,-2,0,2,62,-2
-1,-3,0,1,63,-2
-1,-3,1,2,62,-3
-1,-3,1,2,61,-2
-1,-3,0,2,61,-2
-1,-3,1,1,62,-4
-1,-4,0,2,61,-3
0,-4,0,3,60,-2
-1,-4,0,0,60,-4
0,-4,-1,0,63,-4
-1,-3,-1,-1,64,-4
-1,-2,0,1,62,-4
0,-2,0,6,60,-1
0,-2,0,6,61,-1
0,-2,1,2,63,-3
0,-2,1,1,62,-4
0,-2,0,1,61,-4
-1,-2,0,0,61,-3
-1,-1,0,4,61,-3
-1,-2,0,7,61,-2
-1,-2,0,6,60,-2
-1,-2,0,4,63,-3
-1,-2,0,2,65,-4
-1,-2,0,1,63,-4
0,-2,-1,3,60,-2
-1,-2,-1,6,62,-2
0,-2,-1,6,61,-2
0,-2,-1,3,62,-2
-1,-2,-1,3,61,-3
-1,-2,-1,2,62,-3
-1,-1,-1,2,63,-3
-1,-1,-1,3,61,-3
0,-1,-1,4,61,-1
0,-1,-2,3,62,-2
0,-1,-2,1,63,-3
0,-1,-2,1,62,-3
0,-1,-1,1,61,-3
0,-1,-1,1,61,-3
0,-1,-2,2,61,-2
0,-2,-2,2,62,-2
0,-2,-2,-1,62,-3
0,-2,-2,-3,62,-4
0,-2,-1,-3,62,-4
0,-2,-1,-3,62,-4
0,-2,-1,-4,62,-5
0,-3,-1,-5,62,-4
0,-3,-1,-4,63,-4
0,-4,-1,-2,63,-4
0,-4,-1,-5,61,-5
-1,-3,-1,-4,60,-4
-1,-4,0,-4,61,-3
-1,-4,0,-3,62,-2
-1,-4,0,-6,63,-4
-1,-4,0,-6,61,-4
-1,-4,0,-4,59,-3
-1,-3,0,-3,60,-3
-1,-4,0,-3,62,-3
-1,-4,0,-1,60,-2
0,-5,0,-2,61,-2
0,-4,0,-4,61,-2
-1,-4,0,-3,61,-2
-1,-3,0,-3,61,-2
-1,-3,0,-1,61,-2
0,-3,-1,-2,64,-3
0,-3,0,-3,63,-2
0,-3,0,-2,62,-1
0,-3,-1,-2,64,-1
0,-4,-1,-4,63,-2
0,-4,-1,-6,63,-2
-1,-4,-1,-4,62,-3
-1,-3,-1,-3,61,-2
-1,-3,-1,-3,60,-2
-1,-3,-1,-3,60,-1
-1,-3,-1,-6,62,-2
-1,-3,0,-7,62,-1
-1,-3,0,-5,62,-1
-1,-3,0,-4,61,-1
-1,-2,0,-4,61,-1
-1,-3,0,-3,62,0
-1,-3,-1,-4,64,0
-1,-3,-1,-5,63,0
-1,-3,-1,-5,63,0
-1,-2,-1,-5,62,0
-1,-2,-1,-4,61,0
-1,-2,-1,-4,62,0
-1,-2,-1,-5,62,0
0,-3,-1,-5,62,0
0,-3,-1,-5,61,0
0,-2,-1,-5,62,0
0,-1,0,-5,62,0
0,0,0,-4,61,0
0,0,-1,-4,62,0
